Date,previous_1d,EMA_12,willr_14,OBV_7,labels
2004-08-30,6.405570983886719,6.389803832048103,-28.571448624959285,273414472.0,2.0
2004-08-31,6.405570983886719,6.392229547715582,-28.571448624959285,273414472.0,2.0
2004-09-01,6.454098224639893,6.401747805703938,-19.999921390136528,278125245.0,2.0
2004-09-02,6.551152229309082,6.4247331016431914,-0.0,288787337.0,2.0
2004-09-03,6.599678993225098,6.4516478541942535,-0.0,306525894.0,2.0
2004-09-06,6.648206233978272,6.4818876049302565,-0.0,323444290.0,2.0
2004-09-07,6.551152229309082,6.492543700988537,-28.57140851792594,316536804.0,2.0
2004-09-08,6.648206233978272,6.516491782986956,-0.0,322484001.0,2.0
2004-09-09,6.745261192321777,6.551687076730777,-0.0,335338685.0,2.0
2004-09-10,6.648206233978272,6.5665361778457765,-22.222379926608983,328035543.0,2.0
2004-09-13,6.745261192321777,6.5940323339190074,-0.0,333521142.0,2.0
2004-09-14,6.793787956237793,6.624763968121897,-0.0,339336454.0,2.0
2004-09-15,6.793787956237793,6.650767658601266,-0.0,339336454.0,0.0
2004-09-16,6.890841960906982,6.6877021666482985,-0.0,348069726.0,2.0
2004-09-17,6.793787956237793,6.704023057354377,-18.181793819313828,342295628.0,2.0
2004-09-20,6.842315196990968,6.7252987711446215,-9.090852245065497,347208351.0,2.0
2004-09-21,6.842315196990968,6.7433012981979035,-9.999931216572296,347208351.0,2.0
2004-09-22,6.793787956237793,6.751068476357888,-24.99993858625555,341689781.0,2.0
2004-09-23,6.745261192321777,6.75017504804464,-42.8569824293461,333846734.0,2.0
2004-09-24,6.745261192321777,6.749419070241122,-42.8569824293461,333846734.0,1.0
2004-09-27,6.648206233978272,6.733847864662223,-71.42863158899495,328736184.0,2.0
2004-09-28,6.648206233978272,6.720672229172384,-83.33330603835786,328736184.0,2.0
2004-09-29,6.745261192321777,6.724455146579982,-59.9997248665605,334271240.0,2.0
2004-09-30,6.793787956237793,6.7351217326811845,-39.999882085668844,338780064.0,2.0
2004-10-01,6.793787956237793,6.744147305536049,-39.999882085668844,338780064.0,2.0
2004-10-04,6.793787956237793,6.751784328720932,-39.999882085668844,338780064.0,0.0
2004-10-05,6.890841960906982,6.773177810595707,-0.0,347002280.0,2.0
2004-10-06,6.842315196990968,6.7838143315795945,-19.999842780891296,340342079.0,2.0
2004-10-07,6.890841960906982,6.800280120706885,-0.0,345749371.0,2.0
