Date,previous_1d,EMA_12,willr_14,OBV_7,labels
2017-05-22,28.479999542236328,27.904435163645616,-21.23893357189272,14038627522.0,2.0
2017-05-23,28.790000915527344,28.040676048550495,-7.870286155297056,14062872710.0,2.0
2017-05-24,29.229999542236328,28.22364889373293,-2.4096920821339043,14095939368.0,2.0
2017-05-25,29.399999618530273,28.404625928317138,-5.109533256760996,14125557074.0,2.0
2017-05-26,29.34000015258789,28.54852965512802,-7.299293446103522,14103238165.0,2.0
2017-05-31,29.6200008392334,28.71337137575961,-10.476182979434462,14124338752.0,2.0
2017-06-01,30.06999969482422,28.922083424846484,-1.5060578397448767,14165704614.0,2.0
2017-06-02,30.520000457763672,29.167916814526052,-0.5494629295921367,14221835656.0,2.0
2017-06-05,30.290000915527344,29.34054513775701,-13.333294801028812,14192630184.0,2.0
2017-06-06,29.229999542236328,29.323538123061525,-48.70129990766698,14141945496.0,2.0
2017-06-07,30.20000076293945,29.45837852919659,-17.207753000823125,14174344156.0,2.0
2017-06-08,30.06999969482422,29.552474093139306,-22.75861842170165,14135924357.0,2.0
2017-06-09,30.8799991607666,29.756708718928124,-8.708736401549018,14177489157.0,2.0
2017-06-12,30.940000534057607,29.938753613563428,-12.181309391880202,14211331286.0,2.0
2017-06-13,31.25,30.140483826861356,-14.164303193808724,14248771357.0,0.0
2017-06-14,32.689998626708984,30.532716872991767,-1.9002805749952558,14301037013.0,2.0
2017-06-15,32.040000915527344,30.764606725689546,-19.950104523650392,14257747639.0,2.0
2017-06-16,31.81999969482422,30.92697487478719,-26.984134192548343,14210630149.0,2.0
2017-06-19,29.149999618530273,30.653594066132282,-93.89313606917317,14156017020.0,2.0
2017-06-20,29.149999618530273,30.422271843424284,-93.89313606917317,14156017020.0,1.0
2017-06-21,29.04999923706055,30.211152980906785,-91.545929330419,14105045104.0,2.0
2017-06-22,29.96999931335449,30.174052416667966,-69.32370198917144,14153057488.0,2.0
2017-06-23,30.11000061035156,30.16419829261929,-65.94202765010931,14199385122.0,2.0
2017-06-26,30.290000915527344,30.18355254229745,-61.594193550764906,14237358849.0,2.0
2017-06-27,31.1299991607666,30.32915971436963,-41.304377872541146,14288127138.0,2.0
2017-06-28,31.290000915527344,30.476981437624666,-37.439600617723016,14317026970.0,2.0
2017-06-29,30.770000457763672,30.522061286876816,-49.999999999999964,14287215023.0,2.0
2017-06-30,30.739999771118164,30.55559028445241,-50.72465437363394,14263388686.0,2.0
2017-07-03,31.04999923706055,30.63165320023828,-43.23674346433522,14283810760.0,2.0
2017-07-04,30.78000068664551,30.65447589045477,-49.75844854212189,14249838551.0,2.0
2017-07-05,30.78000068664551,30.67378739756104,-41.89941127893643,14249838551.0,2.0
2017-07-06,31.3799991607666,30.782435361131125,-9.152561440895758,14283529762.0,0.0
2017-07-07,32.310001373291016,31.01744551684803,-3.7333170572914813,14326088323.0,2.0
2017-07-10,32.049999237060554,31.176299935342264,-15.404059378281074,14298435726.0,2.0
2017-07-11,31.479999542236328,31.223022951787506,-31.4666748046875,14274123154.0,2.0
2017-07-12,31.940000534057607,31.33332719521368,-23.22578144371521,14297134933.0,2.0
2017-07-13,31.65999984741211,31.38358452632113,-32.25806054662147,14271707247.0,2.0
2017-07-14,31.20000076293945,31.355340870416256,-58.87094169203404,14246053205.0,2.0
2017-07-17,31.82999992370605,31.42836534015315,-33.467745036662784,14266689034.0,2.0
2017-07-18,32.139999389648445,31.537847501613964,-20.96776426397066,14298958697.0,2.0
2017-07-19,31.520000457763672,31.53510180256007,-45.96772580935431,14269630586.0,2.0
2017-07-20,31.32999992370605,31.503547667351764,-53.62903908065793,14243312379.0,2.0
2017-07-21,31.670000076293945,31.529155730265945,-39.91935297800242,14275352338.0,2.0
2017-07-24,31.32999992370605,31.498516375410574,-56.595732247254254,14252213869.0,2.0
2017-07-25,31.63999938964844,31.520282992985635,-51.776691029745656,14278079400.0,2.0
2017-07-26,31.559999465942386,31.526393219594365,-67.07321895440018,14261659218.0,2.0
2017-07-27,30.489999771118164,31.36694807367495,-80.37035048580861,14204992889.0,2.0
2017-07-28,30.45000076293945,31.225879256638716,-73.19997650144717,14172780101.0,2.0
2017-07-31,30.36000061035156,31.092667157209927,-76.79998535155158,14157625205.0,2.0
2017-08-01,30.13999938964844,30.94610288527739,-85.12402100605537,14137166119.0,2.0
2017-08-02,30.149999618530273,30.82362545962399,-84.3882362503955,14161577909.0,2.0
2017-08-03,30.07999992370605,30.70922153102123,-87.3418088257902,14138351713.0,2.0
2017-08-04,29.07999992370605,30.458572052972738,-98.08308480934453,14094754875.0,2.0
2017-08-07,29.31999969482422,30.28340707479605,-75.54946321750906,14125730238.0,2.0
2017-08-08,29.559999465942386,30.172113596510872,-68.07911080890449,14143336127.0,1.0
2017-08-09,28.989999771118164,29.99024993106584,-84.1808016146734,14122505152.0,2.0
2017-08-10,29.34000015258789,29.89021150360769,-74.29378241887431,14150772615.0,2.0
2017-08-11,29.61000061035156,29.847102135414442,-66.66664870669341,14175833001.0,2.0
2017-08-14,29.71999931335449,29.827547855097524,-61.261290158138245,14203225746.0,2.0
2017-08-15,29.59000015258789,29.791002054711427,-64.52600351605376,14185274294.0,2.0
2017-08-16,29.68000030517578,29.77392486247517,-42.396315389314545,14197700973.0,2.0
2017-08-17,29.5,29.73178257594053,-50.69126003665282,14172282193.0,2.0
2017-08-18,29.38999938964844,29.67920054728021,-54.50242621907548,14158806215.0,1.0
2017-08-21,29.25,29.613169693852488,-55.191271638767006,14140441018.0,2.0
