Date,previous_1d,EMA_12,willr_14,OBV_7,labels
2004-12-20,14.34000015258789,14.24923873998937,-25.423657582517052,-383932352.0,2.0
2004-12-21,14.65999984741211,14.312432756515946,-10.588248493756241,-373260652.0,2.0
2004-12-22,14.710000038146973,14.37359695368995,-12.162186543909195,-364708252.0,2.0
2004-12-23,14.829999923706055,14.443812795230887,-18.681330197735495,-356318652.0,2.0
2004-12-27,14.800000190734865,14.498610856077654,-21.978004703396557,-359959452.0,2.0
2004-12-28,14.739999771118164,14.535747612237733,-28.571458514112287,-363132752.0,0.0
2004-12-29,14.880000114440918,14.588709535653608,-13.186802822038054,-359702852.0,2.0
2004-12-30,14.739999771118164,14.61198495649431,-28.571458514112287,-363353552.0,2.0
2004-12-31,14.800000190734865,14.640910377146705,-21.978004703396557,-360079852.0,2.0
2005-01-03,14.640000343322756,14.640770371943018,-39.56040846611396,-363743552.0,2.0
2005-01-04,14.710000038146973,14.651421089820552,-31.868133019773545,-353891352.0,2.0
2005-01-05,14.65999984741211,14.65274089868079,-37.36266039547099,-362926752.0,2.0
2005-01-06,14.43000030517578,14.618473115064635,-62.6373396045292,-374302952.0,2.0
2005-01-07,14.449999809265135,14.592554144941635,-60.43959153388602,-367630352.0,2.0
2005-01-10,14.649999618530273,14.601391910109117,-50.72472381436787,-356177852.0,2.0
2005-01-11,14.550000190734865,14.593485491743849,-71.42852817804311,-366211152.0,2.0
2005-01-12,14.43000030517578,14.56833392457953,-87.69231220674526,-376412852.0,2.0
2005-01-13,14.31999969482422,14.53012865846333,-89.0411137863324,-391864052.0,2.0
2005-01-14,14.079999923706055,14.460878083885289,-95.69893024438663,-402900552.0,2.0
2005-01-18,14.0600004196167,14.399204597074736,-94.62363165585664,-412262852.0,2.0
2005-01-19,14.079999923706055,14.350096185787244,-82.47422376339445,-401966352.0,2.0
2005-01-20,13.93000030517578,14.285466050308562,-97.91661906573715,-408526552.0,2.0
2005-01-21,13.460000038146973,14.158471279206774,-95.7142574933226,-423491652.0,2.0
2005-01-24,13.109999656677244,13.997167952663775,-99.3939831806492,-435861352.0,1.0
2005-01-25,13.06999969482422,13.854526682226913,-98.82355845098591,-446666052.0,2.0
2005-01-26,13.229999542236328,13.758445583766827,-88.81991367172401,-435084852.0,2.0
2005-01-27,13.350000381469727,13.695607860336507,-81.24998137354194,-427660652.0,2.0
2005-01-28,13.1899995803833,13.617821971112932,-91.25003501774144,-433955852.0,2.0
2005-01-31,13.140000343322756,13.544310951452903,-93.5483632797285,-443216952.0,2.0
2005-02-01,13.170000076293945,13.486724662966912,-91.3907222029242,-436240052.0,2.0
2005-02-02,13.079999923706055,13.424151626157546,-95.13890866512709,-445488052.0,2.0
2005-02-03,13.270000457763672,13.400436061789259,-80.4511094889883,-438414852.0,2.0
2005-02-04,13.109999656677244,13.355753537925874,-92.06353891823092,-447378152.0,2.0
2005-02-07,13.220000267028807,13.334868419326325,-83.33333333333347,-440192152.0,0.0
2005-02-08,13.420000076293945,13.347965597321346,-67.46033548137079,-431226552.0,2.0
2005-02-09,13.15999984741211,13.319047789643,-79.7297750101167,-440877752.0,2.0
2005-02-10,13.119999885559082,13.288425035168553,-79.24533733996708,-449260852.0,2.0
