Date,previous_1d,EMA_12,willr_14,OBV_7,labels
2016-06-20,62.27999877929688,63.33228527118304,-72.50999648926008,-2241342200.0,2.0
2016-06-21,62.36999893188477,63.18424121898332,-70.71716356551305,-2229129000.0,2.0
2016-06-22,62.95000076293945,63.14820422574579,-58.248454308280536,-2217517400.0,2.0
2016-06-23,62.709999084472656,63.08078805016531,-62.75725655798173,-2230160900.0,0.0
2016-06-24,64.05000305175781,63.229898050410306,-35.18516192838412,-2213577300.0,2.0
2016-06-27,59.599998474121094,62.67145196175044,-95.93752477318935,-2257686000.0,1.0
2016-06-28,57.61000061035156,61.8927671384583,-93.35704508173541,-2294986700.0,2.0
2016-06-29,59.52000045776367,61.52772611065913,-68.53502547099343,-2265898000.0,2.0
2016-06-30,61.20000076293945,61.47730682639457,-43.07265876132689,-2244415000.0,2.0
2016-07-01,62.13999938964844,61.57925952843362,-30.17829661402299,-2223071400.0,2.0
2016-07-05,61.2599983215332,61.530142419679706,-40.704257361960266,-2237289200.0,2.0
2016-07-06,59.54999923706055,61.22550500696907,-64.78874374537595,-2260646900.0,2.0
2016-07-07,60.18999862670898,61.06619633308291,-55.774670740690404,-2240217100.0,2.0
2016-07-08,60.58000183105469,60.99139717892472,-50.28166963335388,-2226445700.0,2.0
2016-07-11,61.83000183105469,61.1204132792524,-32.67604150604186,-2209446900.0,2.0
2016-07-12,62.27000045776367,61.29727284517722,-26.47887974734877,-2196295500.0,2.0
2016-07-13,63.20000076293945,61.590000217140634,-13.380288122379572,-2179707400.0,2.0
2016-07-14,63.15999984741211,61.83153862179779,-13.943681117200724,-2198234300.0,2.0
2016-07-15,64.12000274658203,62.183610025610754,-10.844894874598666,-2169248400.0,0.0
2016-07-18,64.18000030517578,62.490746991697684,-10.088305625881977,-2151641300.0,2.0
2016-07-19,63.959999084472656,62.71678577520152,-15.17862363328089,-2162465700.0,2.0
2016-07-20,63.86000061035156,62.89266498060922,-18.00646044830648,-2172203100.0,2.0
2016-07-21,63.93000030517578,63.05225503054253,-16.88106433647339,-2161792000.0,2.0
2016-07-22,63.68999862670898,63.15036942995275,-20.739609098107238,-2171600700.0,2.0
2016-07-25,64.04000091552734,63.287235812348854,-15.112567209453275,-2163405000.0,2.0
2016-07-26,63.86999893188477,63.376891676892825,-17.845715859253804,-2171573300.0,2.0
2016-07-27,64.12999725341797,63.49275407328132,-17.634968560427932,-2163505500.0,2.0
2016-07-28,64.33000183105469,63.62156142063107,-17.808253538261198,-2151698700.0,2.0
2016-07-29,64.09999847412111,63.69516712116799,-30.9860441375974,-2161712100.0,2.0
2016-08-01,63.97000122070313,63.73744929032724,-43.16241127583479,-2174922500.0,2.0
2016-08-02,63.79999923706055,63.74707235905543,-50.42744099455866,-2186345100.0,1.0
2016-08-03,63.6500015258789,63.73213838472059,-83.12499552965826,-2199895100.0,2.0
2016-08-04,64.66000366210939,63.874886888934256,-9.859098174588269,-2186772800.0,2.0
2016-08-05,64.55999755859375,63.98028853042033,-18.055721124171072,-2196645800.0,0.0
2016-08-08,66.30000305175781,64.33716768754917,-2.3411256029833667,-2175893100.0,2.0
2016-08-09,66.09999847412111,64.60837242394486,-12.540186221200669,-2187252300.0,2.0
2016-08-10,65.87000274658203,64.80246939665828,-19.93555485503518,-2197349300.0,2.0
2016-08-11,65.27999877929689,64.87593545552575,-38.90676306044468,-2208905400.0,2.0
2016-08-12,65.45999908447266,64.96579139844066,-33.11896593385963,-2199300900.0,2.0
2016-08-15,65.31999969482422,65.02028498249966,-37.620558663603376,-2206986300.0,2.0
2016-08-16,65.72000122070311,65.12793363453096,-24.758760013591036,-2198614700.0,2.0
2016-08-17,65.70999908447266,65.21748216529122,-25.080372442402247,-2208743600.0,2.0
2016-08-18,65.88999938964844,65.32094635365387,-19.292575315816734,-2196875500.0,2.0
2016-08-19,65.94999694824219,65.41772336820591,-17.363391379756536,-2187561900.0,2.0
2016-08-22,65.86000061035156,65.48576602084371,-20.25716728384684,-2196646800.0,2.0
2016-08-23,65.80000305175781,65.53411017944589,-24.295623300845623,-2205702400.0,2.0
2016-08-24,65.76999664306639,65.57040040461827,-32.432469585538946,-2214652000.0,2.0
2016-08-25,65.94999694824219,65.6287998728681,-33.12894634607554,-2204484800.0,2.0
2016-08-26,66.06999969482422,65.69667676855366,-25.766802248568908,-2194506100.0,2.0
2016-08-29,66.22000122070311,65.7771882227305,-32.673125224256175,-2180467500.0,2.0
2016-08-30,66.94999694824219,65.95762033434768,-6.696503077306187,-2165884400.0,0.0
2016-08-31,67.5,66.19490951367881,-3.6495821928684022,-2152093200.0,2.0
2016-09-01,67.5,66.39569266542053,-9.278247806217916,-2152093200.0,2.0
2016-09-02,67.20999908447266,66.52097057604394,-21.96072799514056,-2164319700.0,2.0
2016-09-06,67.48999786376953,66.67005169723251,-10.98036399757,-2150599000.0,2.0
2016-09-07,67.44000244140625,66.78850565787461,-12.940972315719314,-2167248400.0,2.0
2016-09-08,67.16000366210939,66.84565919698765,-23.921336313289316,-2177318800.0,2.0
2016-09-09,67.25,66.90786547437416,-20.392061825133407,-2165065800.0,2.0
2016-09-12,66.65000152587889,66.86819409768258,-47.45756136670075,-2184752700.0,2.0
2016-09-13,67.05999755859375,66.89770232243815,-35.32343407198175,-2168299700.0,2.0
2016-09-14,66.52999877929689,66.84113254657025,-61.691604606495794,-2187175800.0,2.0
2016-09-15,66.40000152587889,66.77326623569466,-68.15914732742766,-2199824400.0,2.0
2016-09-16,66.63999938964844,66.75276364399525,-56.21892246843821,-2187293100.0,2.0
