,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.077625572681427,8.620689655172415,7.453416149068323,0.0,43.85964912280702,42.857142857142854,0.0,7761.483425095788,411.3597623470188
0,0.07305935770273209,7.920792079207921,6.779661016949152,0.0,47.0,44.91525423728814,0.0,1909.021055329634,411.3597623470188
0,0.1004566177725792,7.070707070707071,8.771929824561404,83.33333333333333,51.02040816326531,48.24561403508772,83.33333333333333,1989.4988411597246,411.3597623470188
0,0.15068493783473969,7.920792079207921,8.16326530612245,85.0,55.0,51.02040816326531,80.0,13345.672134526552,411.3597623470188
0,0.27397260069847107,8.433734939759036,9.30232558139535,90.0,56.09756097560975,53.48837209302326,84.0,7140.282032647366,411.3597623470188
0,0.4109589159488678,10.76923076923077,11.11111111111111,91.46341463414635,54.6875,52.77777777777778,81.70731707317073,6509.0094323528165,411.3597623470188
0,0.5296803712844849,15.909090909090908,8.620689655172415,88.88888888888889,58.13953488372093,56.89655172413793,80.34188034188034,5496.27124930907,411.3597623470188
0,0.689497709274292,19.047619047619047,8.571428571428571,88.34355828220859,50.0,42.857142857142854,80.3680981595092,1614.9311212766702,411.3597623470188
0,0.7351598143577576,11.764705882352942,12.0,88.13559322033899,47.05882352941177,40.0,80.11363636363636,561.9040389136063,411.3597623470188
0,0.77625572681427,8.333333333333334,11.764705882352942,87.89473684210526,50.0,47.05882352941177,79.8941798941799,52.546993597341405,411.3597623470188
