,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.13942307233810425,8.695652173913043,6.206896551724138,94.11764705882354,50.0,43.75,88.23529411764706,26.26730506026671,678.7940878989605
1,0.14423076808452606,4.444444444444445,5.714285714285714,86.95652173913044,60.0,48.92086330935252,78.26086956521739,55.56897314935216,468.5733088396159
2,0.155251145362854,6.896551724137931,7.246376811594203,86.95652173913044,50.87719298245614,42.028985507246375,82.6086956521739,40.05040321946407,255.73168172693892
3,0.1780821979045868,7.142857142857143,6.015037593984962,90.0,52.72727272727273,47.36842105263158,83.33333333333333,-82.36401296322404,-65.97131265210028
