,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.33944955468177795,8.333333333333334,3.7735849056603774,92.7536231884058,50.0,43.39622641509434,80.88235294117646,2494.7348188943165,1576.1791664809543
0,0.46330276131629944,10.909090909090908,6.0606060606060606,93.81443298969072,50.90909090909091,47.69230769230769,86.5979381443299,730.7312070300242,1576.1791664809543
0,0.5321100950241089,11.764705882352942,5.660377358490566,93.85964912280701,45.09803921568628,48.07692307692308,87.71929824561404,2512.7619767633146,1576.1791664809543
0,0.6238532066345215,12.195121951219512,5.128205128205129,93.47826086956522,46.34146341463415,46.15384615384615,86.86131386861314,2430.819811748485,1576.1791664809543
0,0.6743119359016418,10.344827586206897,3.0303030303030303,91.66666666666667,44.827586206896555,42.42424242424242,85.80645161290323,161.03655775615437,1576.1791664809543
0,0.7018348574638367,5.2631578947368425,3.0303030303030303,90.96385542168674,47.36842105263158,48.484848484848484,84.84848484848484,137.11875610215455,1576.1791664809543
0,0.7293577790260315,0.0,3.5714285714285716,90.80459770114942,50.0,46.42857142857143,85.54913294797687,187.19254032546297,1576.1791664809543
0,0.747706413269043,0.0,3.5714285714285716,91.01123595505618,50.0,46.42857142857143,85.31073446327683,209.22020523804133,1576.1791664809543
0,0.7660550475120544,0.0,4.3478260869565215,91.20879120879121,46.15384615384615,47.82608695652174,85.0828729281768,198.53501652772542,1576.1791664809543
0,0.752293586730957,0.0,0.0,90.60773480662984,46.666666666666664,45.45454545454545,84.44444444444444,198.53501652772542,1576.1791664809543
