,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.055045872926712036,5.063291139240507,5.755395683453237,0.0,50.63291139240506,45.65217391304348,0.0,-95.2276760947829,-55.90202865575834
0,0.06422018259763718,6.315789473684211,6.504065040650406,0.0,47.36842105263158,46.721311475409834,0.0,-90.28626130495981,-55.90202865575834
0,0.08715596050024033,6.306306306306307,7.0,71.42857142857143,50.450450450450454,50.505050505050505,71.42857142857143,-94.56798027912004,-55.90202865575834
0,0.13302752375602722,7.216494845360825,7.547169811320755,93.33333333333333,50.51546391752577,49.523809523809526,86.66666666666667,-98.04103901795874,-55.90202865575834
0,0.1834862381219864,6.896551724137931,6.0606060606060606,87.5,47.12643678160919,47.95918367346939,81.25,-98.42157735315958,-55.90202865575834
0,0.27981650829315186,5.194805194805195,6.024096385542169,89.65517241379311,46.753246753246756,46.34146341463415,84.48275862068965,-99.2402270404683,-55.90202865575834
0,0.44954127073287964,6.122448979591836,7.042253521126761,91.83673469387755,53.06122448979592,40.84507042253521,87.62886597938144,-97.77856530261016,-55.90202865575834
0,0.5825688242912292,6.896551724137931,8.333333333333334,93.02325581395348,51.724137931034484,46.666666666666664,88.28125,-98.23416994532477,-55.90202865575834
0,0.6972476840019226,6.666666666666667,6.976744186046512,92.5,53.333333333333336,48.83720930232558,87.42138364779875,-98.35188186440382,-55.90202865575834
0,0.7431192398071289,11.764705882352942,3.5714285714285716,91.90751445086705,58.8235294117647,60.714285714285715,87.20930232558139,-82.10367008150726,-55.90202865575834
