,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.1826484054327011,4.716981132075472,5.194805194805195,86.11111111111111,47.61904761904762,50.64935064935065,80.55555555555556,-49.4497863101084,-65.97131265210028
0,0.39726027846336365,9.210526315789474,6.557377049180328,92.6829268292683,53.333333333333336,55.73770491803279,84.14634146341463,-52.028035139264475,-65.97131265210028
0,0.4840182662010193,8.064516129032258,7.6923076923076925,92.38095238095238,52.459016393442624,57.69230769230769,84.76190476190476,-9.401730575403661,-65.97131265210028
0,0.5525113940238953,5.555555555555555,5.555555555555555,89.92248062015504,51.42857142857143,55.55555555555556,82.94573643410853,-94.31981575913447,-65.97131265210028
0,0.6347032189369202,7.142857142857143,6.976744186046512,90.54054054054055,57.142857142857146,58.13953488372093,83.6734693877551,-89.48142045201114,-65.97131265210028
0,0.6438356041908264,0.0,2.6315789473684212,88.0503144654088,50.0,55.26315789473684,81.0126582278481,-90.49874838642972,-65.97131265210028
0,0.7168949842453003,0.0,3.225806451612903,89.14285714285714,53.84615384615385,64.51612903225806,82.75862068965517,-85.57400341427767,-65.97131265210028
0,0.7442922592163086,0.0,7.142857142857143,89.94413407821229,58.333333333333336,64.28571428571429,83.70786516853933,-91.34881039651914,-65.97131265210028
0,0.7716894745826721,0.0,4.545454545454546,89.83957219251337,40.0,54.54545454545455,82.79569892473118,-85.66283873817576,-65.97131265210028
0,0.77625572681427,0.0,0.0,89.94708994708995,36.36363636363637,57.89473684210526,82.44680851063829,-94.65871974805657,-65.97131265210028
