,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.4541284441947937,0.0,6.6115702479338845,94.79166666666667,100.0,42.14876033057851,89.47368421052632,8.005731861267876,9380.979094228014
0,0.11467889696359634,6.0,6.666666666666667,92.3076923076923,47.0,43.26923076923077,84.61538461538461,384.394455103493,9380.979094228014
0,0.25229358673095703,6.097560975609756,6.896551724137931,89.79591836734694,50.0,45.97701149425287,85.41666666666667,400.21342086752475,9380.979094228014
0,0.2889908254146576,8.19672131147541,5.9405940594059405,92.85714285714286,54.09836065573771,46.53465346534654,90.9090909090909,534.5656283604393,9380.979094228014
0,0.3807339370250702,8.88888888888889,5.376344086021505,92.5,55.55555555555556,47.31182795698925,87.34177215189874,645.2102247035467,9380.979094228014
0,0.46330276131629944,8.88888888888889,6.756756756756757,92.92929292929293,57.77777777777778,43.24324324324324,85.71428571428571,681.1668755713289,9380.979094228014
0,0.6513761281967163,10.714285714285714,8.695652173913043,93.75,60.714285714285715,45.65217391304348,86.7132867132867,824.3146332066055,9380.979094228014
0,0.6880733966827393,16.666666666666668,6.521739130434782,93.50649350649351,72.22222222222223,45.65217391304348,86.27450980392157,1073.69418415548,9380.979094228014
0,0.752293586730957,18.75,8.823529411764707,94.04761904761905,68.75,41.1764705882353,87.42514970059881,999.396031310339,9380.979094228014
0,0.8211008906364441,20.0,11.11111111111111,94.05405405405405,66.66666666666667,50.0,87.5,262.6072101251241,9380.979094228014
