,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.6153846383094788,7.407407407407407,0.0,96.06299212598425,44.44444444444444,0.0,89.68253968253968,468.5733088396159,468.5733088396159
0,0.9278846383094788,0.0,0.0,93.23671497584542,0.0,0.0,85.92233009708738,191.09798167166696,468.5733088396159
0,0.1586538404226303,6.329113924050633,2.9411764705882355,92.5925925925926,50.63291139240506,43.56435643564357,81.48148148148148,-19.195221691310152,468.5733088396159
0,0.25,8.51063829787234,5.882352941176471,97.61904761904762,61.702127659574465,48.30508474576271,90.47619047619048,-84.69908661070411,468.5733088396159
0,0.16826923191547394,6.25,4.705882352941177,92.5925925925926,53.125,54.76190476190476,77.77777777777777,134.36839702736904,468.5733088396159
0,0.2788461446762085,8.474576271186441,5.1020408163265305,94.11764705882354,64.40677966101696,52.577319587628864,84.31372549019608,6.846448545535637,468.5733088396159
0,0.3461538553237915,7.8125,5.128205128205129,95.45454545454545,60.9375,54.54545454545455,86.36363636363636,32.05392983420322,468.5733088396159
0,0.41826921701431274,8.333333333333334,5.333333333333333,92.94117647058823,66.66666666666667,55.4054054054054,83.52941176470588,8.278860147443183,468.5733088396159
0,0.567307710647583,11.11111111111111,7.142857142857143,94.82758620689656,75.0,51.785714285714285,85.21739130434783,-31.562688993561704,468.5733088396159
0,0.5192307829856873,8.823529411764707,6.0606060606060606,93.51851851851852,70.58823529411765,49.23076923076923,83.33333333333333,-5.835055857022937,468.5733088396159
