,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.2568807303905487,77.77777777777777%,77.77777777777777%,21.0%,52.857142857142854%,45.09803921568628%,84.44444444444444%,-3.5777506632280707%,-7.30802773938658%
1,0.3069767355918884,50.0%,66.66666666666667%,28.282828282828284%,44.44444444444444%,59.72222222222222%,86.88524590163935%,-60.40327952175624%,-48.998182398364555%
2,0.20183485746383667,50.0%,88.88888888888889%,15.92039800995025%,56.94444444444444%,53.211009174311926%,86.11111111111111%,-5.712959215841347%,-5.545324129943856%
3,0.29767441749572754,41.666666666666664%,80.0%,26.424870466321245%,59.09090909090909%,56.98924731182796%,92.72727272727273%,-28.544869361497234%,-7.669883276367181%
4,0.24170616269111633,50.0%,77.77777777777777%,20.61855670103093%,55.69620253164557%,53.40909090909091%,74.4186046511628%,-34.51406821360118%,-10.879329186439518%
5,0.26291078329086304,50.0%,70.0%,22.797927461139896%,47.36842105263158%,51.111111111111114%,86.95652173913044%,-42.24900145700225%,-41.56249103630067%
6,0.1376146823167801,72.72727272727273%,83.33333333333333%,8.457711442786069%,54.83870967741935%,44.11764705882353%,89.47368421052632%,7.305797391738815%,35.77290673755644%
7,0.34703195095062256,50.0%,91.66666666666667%,30.456852791878173%,45.09803921568628%,50.0%,82.53968253968254%,-34.72497330503476%,-14.13141708526613%
8,0.20183485746383667,62.5%,87.5%,15.841584158415841%,49.382716049382715%,51.96078431372549%,82.3529411764706%,-41.68532236033225%,-23.520909336075793%
9,0.24200913310050964,36.36363636363637%,81.81818181818181%,20.304568527918782%,53.225806451612904%,53.211009174311926%,80.85106382978724%,-10.720702718904176%,-23.98520794264914%
