,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.2844036817550659,66.66666666666667%,66.66666666666667%,25.0%,54.651162790697676%,46.05263157894737%,70.9090909090909%,-8.321067742512296%,-7.30802773938658%
1,0.23255814611911774,75.0%,66.66666666666667%,19.19191919191919%,43.0%,55.4054054054054%,87.5%,-43.58270768658411%,-48.998182398364555%
2,0.20183485746383667,87.5%,66.66666666666667%,15.422885572139304%,55.68181818181818%,52.63157894736842%,85.29411764705883%,-5.458990112116389%,-5.545324129943856%
3,0.29767441749572754,50.0%,80.0%,25.906735751295336%,56.17977528089887%,66.17647058823529%,84.21052631578948%,-31.051526591533467%,-7.669883276367181%
4,0.20379146933555603,50.0%,66.66666666666667%,17.010309278350515%,50.0%,55.4054054054054%,76.3157894736842%,-25.684358284680993%,-10.879329186439518%
5,0.23004694283008575,80.0%,60.0%,18.134715025906736%,47.87234042553192%,51.851851851851855%,83.78378378378379%,-41.773193564497355%,-41.56249103630067%
6,0.11926605552434921,90.9090909090909%,83.33333333333333%,5.472636815920398%,53.84615384615385%,46.45669291338583%,83.33333333333333%,16.345641975459948%,35.77290673755644%
7,0.26484018564224243,80.0%,91.66666666666667%,19.79695431472081%,48.275862068965516%,53.84615384615385%,85.0%,-25.689518546123676%,-14.13141708526613%
8,0.20642201602458954,62.5%,87.5%,16.336633663366335%,46.73913043478261%,52.80898876404494%,83.33333333333333%,-37.984187685420636%,-23.520909336075793%
9,0.23744292557239532,63.63636363636363%,72.72727272727273%,18.781725888324875%,55.0%,52.577319587628864%,80.48780487804878%,-30.389164981812268%,-23.98520794264914%
