,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.06880734115839005,8.333333333333334,5.737704918032787,0.0,46.875,42.97520661157025,0.0,478.37582736769457,-62.60600343231349
0,0.059633027762174606,5.084745762711864,5.128205128205129,100.0,42.04545454545455,56.41025641025641,100.0,-85.63090980814589,-62.60600343231349
0,0.20183485746383667,7.8431372549019605,7.142857142857143,93.75,47.05882352941177,50.0,83.87096774193549,-45.24320363520569,-62.60600343231349
0,0.26146790385246277,7.0588235294117645,7.142857142857143,91.83673469387755,49.411764705882355,51.19047619047619,77.08333333333333,-27.749371564422194,-62.60600343231349
0,0.34403669834136963,5.405405405405405,7.042253521126761,90.41095890410959,48.648648648648646,50.70422535211268,77.77777777777777,-49.32296944317002,-62.60600343231349
0,0.47706422209739685,5.0,4.25531914893617,89.1891891891892,48.333333333333336,48.93617021276596,79.0909090909091,-28.506957845844482,-62.60600343231349
0,0.5871559381484985,3.8461538461538463,0.0,89.36170212765957,48.07692307692308,44.0,80.0,-78.925033374909,-62.60600343231349
0,0.6788991093635559,3.0303030303030303,0.0,90.1840490797546,42.42424242424242,45.45454545454545,79.62962962962963,-75.69955726051634,-62.60600343231349
0,0.7798165082931519,4.545454545454546,0.0,91.35135135135135,50.0,27.272727272727273,80.43478260869566,10.536611005474583,-62.60600343231349
0,0.8211008906364441,5.882352941176471,0.0,91.75257731958763,41.1764705882353,28.571428571428573,81.34715025906736,15.415354664088154,-62.60600343231349
