Date,previous_1d,EMA_12,willr_14,OBV_7,labels
2019-01-22,91.41999816894531,91.45509298125198,-52.84810967026971,-5093000.0,1.0
2019-01-23,90.44000244140624,91.2989252058911,-66.08472634979621,-18611500.0,2.0
2019-01-24,94.83999633789062,91.84370538004488,-21.418921310048944,4257500.0,2.0
2019-01-25,94.3000030517578,92.22159732953916,-28.78581286858937,-7888900.0,2.0
2019-01-28,93.5999984741211,92.43365904409023,-38.33566829524189,-18506900.0,2.0
2019-01-29,93.5199966430664,92.6007879054712,-39.42709818705647,-28272500.0,2.0
2019-01-30,93.54000091552734,92.74528221471058,-39.15418867186118,-18502700.0,2.0
2019-01-31,94.5199966430664,93.01831520368842,-25.784536792824003,-10752500.0,2.0
2019-02-01,96.47000122070312,93.5493438216907,-4.3984026624925505,5291900.0,2.0
2019-02-04,97.47000122070312,94.1525218830772,-1.6412591991012877,18012700.0,2.0
2019-02-05,98.02999877929688,94.74905679018794,-2.0788014671143022,29900200.0,2.0
2019-02-06,97.44000244140624,95.16304842883687,-8.53390406327906,20127900.0,2.0
2019-02-07,97.91999816894531,95.58719454269972,-4.329021843688202,28821800.0,2.0
2019-02-08,97.13999938964844,95.82608759607643,-12.770569025807012,20089300.0,2.0
2019-02-11,97.70999908447266,96.1159201327528,-6.601739733549116,27572500.0,2.0
2019-02-12,98.2699966430664,96.44731651895486,-2.214073563153672,36066600.0,2.0
2019-02-13,99.26000213623048,96.88003738315113,-1.2557969070384676,47305400.0,2.0
2019-02-14,99.23999786376952,97.2431082263232,-6.835057600265227,35718200.0,2.0
2019-02-15,98.45999908447266,97.43032220450004,-18.42494280784587,27788100.0,2.0
2019-02-19,98.4800033569336,97.59181161256672,-18.484755657024134,39857200.0,2.0
2019-02-20,99.98999786376952,97.96076334352101,-0.15555421082067158,49955400.0,2.0
2019-02-21,99.27999877929688,98.16372264133268,-15.30948753824017,41008000.0,2.0
2019-02-22,99.77999877929688,98.41238050871179,-10.401940714420952,48452800.0,0.0
2019-02-25,100.25,98.6950911996792,-3.694614142925061,56378200.0,2.0
2019-02-26,99.56999969482422,98.82969250662461,-21.411122207660853,48942100.0,2.0
2019-02-27,99.83000183105469,98.98358624884462,-15.085037107439229,56057400.0,2.0
2019-02-28,98.91000366210938,98.97226585088535,-37.46941745590381,50043800.0,2.0
2019-03-01,98.5500030517578,98.90730234332727,-50.66650390625075,39468400.0,2.0
2019-03-04,98.44000244140624,98.83541005072401,-66.55618347956418,31735200.0,2.0
2019-03-05,98.87000274658205,98.84073200393293,-60.3052345897588,38630500.0,2.0
2019-03-06,99.08999633789062,98.87908036300337,-51.9085169827147,44905100.0,2.0
2019-03-07,98.93000030517578,98.88691420026063,-58.01524716954783,40282800.0,2.0
2019-03-08,98.5500030517578,98.83508171587559,-72.51898616223338,31874200.0,1.0
2019-03-11,98.41000366210938,98.76968509221923,-75.55539229260752,26729700.0,2.0
2019-03-12,99.58000183105469,98.89434920588623,-32.22207779730689,34274100.0,2.0
2019-03-13,100.0500030517578,99.0721421052511,-16.967298227059278,41871600.0,2.0
2019-03-14,101.18000030517578,99.39642798216259,-10.676990200987056,51754900.0,2.0
2019-03-15,101.31999969482422,99.69236209180285,-11.41437279921245,60345100.0,2.0
2019-03-18,102.44000244140624,100.11507599174185,-8.754805480102991,91147800.0,2.0
2019-03-19,101.51000213623048,100.32968001397086,-26.84819877989018,82705000.0,2.0
2019-03-20,101.9000015258789,100.5712679388798,-19.26066111531668,90039100.0,2.0
2019-03-21,101.72000122070312,100.74799613608336,-22.762612993721326,82525300.0,2.0
2019-03-22,102.48999786376952,101.01599640188124,-8.139641477854347,90746300.0,2.0
2019-03-25,101.66000366210938,101.1150744419163,-27.59254523593896,79710400.0,2.0
2019-03-26,101.95999908447266,101.24506284846346,-22.037076021243614,86665900.0,2.0
2019-03-27,103.0199966430664,101.51812958609469,-8.028035678383262,93575300.0,2.0
2019-03-28,102.9000015258789,101.73072526913842,-10.122190074336624,87538200.0,2.0
2019-03-29,103.5500030517578,102.01061415877216,-2.5144545349907337,94331900.0,2.0
2019-04-01,104.0500030517578,102.32436629615458,-1.9454958364877917,101867300.0,2.0
2019-04-02,103.63999938964844,102.52677138746132,-11.30275535080594,95240800.0,2.0
2019-04-03,103.75,102.71496040477496,-9.195464457553124,101329600.0,2.0
2019-04-04,103.69000244140624,102.86496687194901,-10.344842705891596,96103100.0,2.0
2019-04-05,103.43000030517578,102.95189509244543,-15.325725376938815,91317000.0,2.0
2019-04-08,103.6500015258789,103.05929608220444,-11.111143590433183,95598800.0,2.0
2019-04-09,104.97000122070312,103.35325071889656,-2.7732177016967703,104067400.0,2.0
2019-04-10,104.66000366210938,103.55428963323698,-7.830276388320193,98247100.0,2.0
2019-04-11,104.6500015258789,103.72286069364344,-7.993443447243293,92852800.0,2.0
2019-04-12,104.75,103.88088212539058,-10.051537776344572,97931200.0,2.0
2019-04-15,105.05999755859376,104.06228449972951,-2.5807054978423913,104639100.0,2.0
2019-04-16,105.7300033569336,104.31885663160708,-1.3367767625645388,110278300.0,0.0
2019-04-17,106.41999816894531,104.64210917581295,-2.133382161458333,118414400.0,2.0
2019-04-18,105.8499984741211,104.82793829862959,-17.5532789130557,111636300.0,2.0
2019-04-22,106.0500030517578,105.01594826064932,-16.666570335905725,118885200.0,2.0
2019-04-23,106.01000213623048,105.16887962612336,-26.741474788691253,109828000.0,1.0
2019-04-24,103.16000366210938,104.85982178550582,-79.68429051893412,93848200.0,2.0
