,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.6330274939537048,33.333333333333336%,44.44444444444444%,65.5%,73.6842105263158%,60.526315789473685%,81.69014084507042%,-10.226340083160448%,-7.777238176262399%
1,0.6465116143226624,12.5%,11.11111111111111%,69.1919191919192%,40.54054054054054%,55.172413793103445%,85.23489932885906%,-50.75888178490704%,-48.34563047105195%
2,0.6972476840019226,0.0%,22.22222222222222%,74.6268656716418%,45.833333333333336%,65.51724137931035%,85.97560975609755%,0.27800619994635783%,-5.545324129943856%
3,0.6511628031730652,16.666666666666668%,30.0%,69.94818652849742%,58.064516129032256%,53.125%,85.43046357615894%,-14.343298580888566%,-7.669883276367181%
4,0.7298578023910522,0.0%,11.11111111111111%,78.8659793814433%,50.0%,55.0%,82.14285714285714%,-36.92919921341418%,-10.879329186439518%
5,0.737089216709137,30.0%,10.0%,79.27461139896373%,45.833333333333336%,59.09090909090909%,81.92771084337349%,-16.549326210730143%,-41.56249103630067%
6,0.7247706651687622,36.36363636363637%,16.666666666666668%,76.11940298507463%,60.0%,47.05882352941177%,87.11656441717791%,18.24888354415882%,35.77290673755644%
7,0.6940639019012451,10.0%,0.0%,76.6497461928934%,50.0%,50.0%,80.0%,-41.281435080108686%,-14.13141708526613%
8,0.6788991093635559,25.0%,0.0%,72.27722772277228%,32.432432432432435%,38.095238095238095%,84.27672955974843%,-50.865857067843756%,-23.520909336075793%
9,0.7442922592163086,9.090909090909092%,36.36363636363637%,80.20304568527919%,64.28571428571429%,74.19354838709677%,86.1271676300578%,15.020568705236856%,-23.98520794264914%
