,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.7293577790260315,33.333333333333336%,33.333333333333336%,76.5%,52.77777777777778%,58.8235294117647%,79.8780487804878%,-8.694745558424039%,-7.30802773938658%
1,0.6930232644081116,37.5%,33.333333333333336%,72.22222222222223%,41.46341463414634%,65.0%,86.27450980392157%,3.6776627059422937%,-48.998182398364555%
2,0.6834862232208252,0.0%,22.22222222222222%,73.13432835820896%,55.0%,55.55555555555556%,84.472049689441%,2.848248274831749%,-5.545324129943856%
3,0.6837209463119507,8.333333333333334%,30.0%,74.09326424870466%,63.1578947368421%,63.888888888888886%,86.16352201257861%,-6.4416370695948535%,-7.669883276367181%
4,0.6018957495689392,37.5%,44.44444444444444%,61.855670103092784%,52.38095238095238%,53.65853658536585%,81.10236220472441%,-23.550635138907612%,-10.879329186439518%
5,0.6009389758110046,30.0%,50.0%,62.17616580310881%,50.0%,39.53488372093023%,82.17054263565892%,-13.142344483392279%,-41.56249103630067%
6,0.7706422209739685,9.090909090909092%,16.666666666666668%,82.58706467661692%,62.5%,51.724137931034484%,85.0%,20.89916026805873%,35.77290673755644%
7,0.8219178318977356,10.0%,33.333333333333336%,88.83248730964468%,25.0%,58.333333333333336%,84.73684210526316%,11.790354967308012%,-14.13141708526613%
8,0.6926605701446533,25.0%,12.5%,73.26732673267327%,45.16129032258065%,48.148148148148145%,84.90566037735849%,4.3133377326701705%,-23.520909336075793%
9,0.7123287916183472,27.272727272727273%,18.181818181818183%,76.6497461928934%,42.30769230769231%,60.0%,85.02994011976048%,-18.988334869270947%,-23.98520794264914%
