,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.543379008769989,8.860759493670885,10.0,91.66666666666667,46.835443037974684,50.0,84.03361344537815,159.25197982882054,75.89343906487292
0,0.21917808055877686,9.67741935483871,7.43801652892562,91.66666666666667,51.61290322580645,49.166666666666664,86.11111111111111,215.87214310711596,75.89343906487292
0,0.14155250787734985,9.67741935483871,6.422018348623853,88.23529411764706,47.82608695652174,47.706422018348626,82.3529411764706,204.92598014555398,75.89343906487292
0,0.310502290725708,7.6923076923076925,7.608695652173913,90.3225806451613,50.76923076923077,51.08695652173913,83.60655737704919,190.53636416946813,75.89343906487292
0,0.29680365324020386,7.8125,8.080808080808081,92.85714285714286,53.125,53.535353535353536,89.0909090909091,172.29452443606635,75.89343906487292
0,0.4885844886302948,9.803921568627452,6.557377049180328,91.58878504672897,58.8235294117647,62.295081967213115,83.9622641509434,7104.209707584858,75.89343906487292
0,0.6073059439659119,9.523809523809524,9.523809523809524,92.5925925925926,57.142857142857146,52.38095238095238,83.58208955223881,4235.529376565575,75.89343906487292
0,0.7077625393867493,16.666666666666668,8.333333333333334,93.08176100628931,54.166666666666664,52.77777777777778,84.17721518987342,73.1715521312426,75.89343906487292
0,0.7260273694992065,13.333333333333334,8.695652173913043,92.16867469879519,60.0,56.52173913043478,83.63636363636364,248.35893707704676,75.89343906487292
0,0.77625572681427,11.764705882352942,9.523809523809524,91.71270718232044,70.58823529411765,52.38095238095238,83.88888888888889,18.84146717772751,75.89343906487292
0,0.621004581451416,6.451612903225806,10.0,89.1156462585034,46.774193548387096,50.0,80.82191780821918,92.45629990906411,75.89343906487292
0,0.2511415481567383,9.67741935483871,7.207207207207207,89.1304347826087,50.0,49.09090909090909,84.78260869565217,294.09623953644723,75.89343906487292
0,0.16438356041908264,9.574468085106384,6.796116504854369,90.9090909090909,48.38709677419355,49.51456310679612,86.36363636363636,233.52539648302314,75.89343906487292
0,0.3607305884361267,7.575757575757576,7.6923076923076925,90.66666666666667,48.484848484848484,52.56410256410256,83.78378378378379,108.83408957126773,75.89343906487292
0,0.3059360682964325,7.575757575757576,8.421052631578947,93.10344827586206,51.515151515151516,53.68421052631579,89.47368421052632,145.08774723310245,75.89343906487292
0,0.465753436088562,9.615384615384615,7.352941176470588,92.92929292929293,57.69230769230769,57.35294117647059,85.71428571428571,5888.75811901744,75.89343906487292
0,0.5844748616218567,8.88888888888889,7.142857142857143,91.66666666666667,60.0,52.38095238095238,82.44274809160305,209.17585526986343,75.89343906487292
0,0.7260273694992065,16.0,9.67741935483871,93.25153374233129,60.0,48.38709677419355,85.18518518518519,129.4115961315118,75.89343906487292
0,0.7442922592163086,12.0,9.090909090909092,91.86046511627907,52.0,54.54545454545455,83.62573099415205,61.64606163852259,75.89343906487292
0,0.7853881120681763,9.523809523809524,7.6923076923076925,91.35135135135135,66.66666666666667,46.15384615384615,84.23913043478261,29.249527495638887,75.89343906487292
