,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.30733945965766907,12.280701754385966,4.854368932038835,94.82758620689656,56.14035087719298,47.05882352941177,91.37931034482759,9762.236206747386,1576.1791664809543
0,0.2706421911716461,10.144927536231885,5.0,95.91836734693878,53.6231884057971,49.494949494949495,87.75510204081633,2146.1280294403564,1576.1791664809543
0,0.39908257126808167,10.909090909090908,4.938271604938271,93.90243902439025,54.54545454545455,50.0,84.14634146341463,1440.5685275872163,1576.1791664809543
0,0.4541284441947937,8.771929824561404,4.761904761904762,92.85714285714286,49.12280701754386,53.225806451612904,84.6938775510204,1701.6994386240146,1576.1791664809543
0,0.5642201900482178,9.090909090909092,6.122448979591836,92.8,43.18181818181818,51.02040816326531,83.87096774193549,4334.326559235836,1576.1791664809543
0,0.6146789193153381,12.5,4.25531914893617,92.0863309352518,46.875,52.17391304347826,84.1726618705036,4633.4475922228885,1576.1791664809543
0,0.6146789193153381,14.285714285714286,3.9215686274509802,92.0863309352518,46.42857142857143,52.94117647058823,84.05797101449275,5818.184532537084,1576.1791664809543
0,0.7018348574638367,17.24137931034483,6.0606060606060606,93.58974358974359,51.724137931034484,48.484848484848484,85.80645161290323,5033.360324525789,1576.1791664809543
0,0.7660550475120544,22.727272727272727,7.6923076923076925,94.11764705882354,54.54545454545455,57.69230769230769,86.3905325443787,6963.355560739504,1576.1791664809543
0,0.78899085521698,23.529411764705884,11.538461538461538,94.28571428571429,52.94117647058823,57.69230769230769,86.7816091954023,6562.3644885454,1576.1791664809543
