,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.17431192100048065,5.194805194805195,6.306306306306307,90.0,50.64935064935065,46.36363636363637,76.66666666666667,44.417056103418275,9380.979094228014
0,0.14220184087753296,4.109589041095891,5.833333333333333,84.0,53.42465753424658,45.378151260504204,76.0,19.467579581512098,9380.979094228014
0,0.197247713804245,5.714285714285714,6.1946902654867255,91.42857142857143,54.285714285714285,46.42857142857143,85.71428571428571,86.64292752566976,9380.979094228014
0,0.23394495248794556,5.970149253731344,6.542056074766355,90.9090909090909,58.208955223880594,47.16981132075472,81.81818181818181,40.34316182772676,9380.979094228014
0,0.22018349170684814,5.172413793103448,6.6115702479338845,94.87179487179488,60.3448275862069,45.833333333333336,92.3076923076923,88.07095524499292,9380.979094228014
0,0.23853211104869843,6.349206349206349,6.363636363636363,91.11111111111111,60.317460317460316,46.36363636363637,81.81818181818181,92.61054198371949,9380.979094228014
0,0.2431192696094513,6.349206349206349,5.607476635514018,89.58333333333333,58.73015873015873,46.728971962616825,80.85106382978724,192.16328003866295,9380.979094228014
0,0.3165137469768524,5.454545454545454,6.185567010309279,90.9090909090909,58.18181818181818,46.391752577319586,81.53846153846153,418.2246252997929,9380.979094228014
0,0.37155961990356445,3.6363636363636362,6.25,89.1566265060241,54.54545454545455,48.75,81.70731707317073,277.02744798901966,9380.979094228014
0,0.44495412707328796,4.444444444444445,5.47945205479452,91.0,57.77777777777778,47.945205479452056,84.84848484848484,55.47017688731996,9380.979094228014
