,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.8388625383377075,0.0,0.0,91.70984455958549,58.8235294117647,100.0,81.77083333333333,-34.55817843238523,-54.68960086691082
0,0.29383885860443115,3.8461538461538463,3.225806451612903,93.44262295081967,53.84615384615385,47.15447154471545,85.24590163934427,196.95502628383537,-54.68960086691082
0,0.6587677597999573,0.0,3.225806451612903,93.19727891156462,50.0,49.18032786885246,83.6734693877551,-57.414633857933325,-54.68960086691082
0,0.7298578023910522,0.0,2.3255813953488373,91.61676646706587,0.0,48.83720930232558,81.92771084337349,-31.763162956092287,-54.68960086691082
0,0.8815165758132935,0.0,20.0,92.03980099502488,40.0,40.0,83.0,58.50732105790178,-54.68960086691082
0,0.8578199148178101,0.0,14.285714285714286,91.83673469387755,37.5,28.571428571428573,83.07692307692308,-26.065305578628877,-54.68960086691082
0,0.8436018824577332,0.0,16.666666666666668,91.70984455958549,50.0,33.333333333333336,82.8125,-34.0018209997273,-54.68960086691082
0,0.8483412265777588,0.0,16.666666666666668,91.75257731958763,45.45454545454545,50.0,83.41968911917098,2.2431536159979117,-54.68960086691082
0,0.8530805706977844,0.0,20.0,91.7948717948718,45.45454545454545,40.0,82.98969072164948,-8.7779544264625,-54.68960086691082
0,0.8530805706977844,0.0,16.666666666666668,91.7948717948718,40.0,50.0,83.50515463917526,2.2431536159979117,-54.68960086691082
