,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.3807339370250702,6.024096385542169,5.660377358490566,91.46341463414635,49.397590361445786,45.283018867924525,83.95061728395062,297.8845318720979,9380.979094228014
0,0.9266055226325989,0.0,0.0,92.66055045871559,0.0,0.0,85.71428571428571,0.0,9380.979094228014
0,0.9082568883895874,25.0,0.0,93.33333333333333,50.0,0.0,86.60287081339713,1099.912342457955,9380.979094228014
0,0.8853210806846619,11.11111111111111,0.0,92.7536231884058,33.333333333333336,50.0,86.40776699029126,1129.0442056053641,9380.979094228014
0,0.8761467933654785,10.0,0.0,92.6829268292683,30.0,0.0,85.7843137254902,994.3285166115835,9380.979094228014
0,0.8990825414657593,16.666666666666668,25.0,93.26923076923077,33.333333333333336,25.0,85.99033816425121,1271.160904454078,9380.979094228014
0,0.9082568883895874,20.0,33.333333333333336,93.33333333333333,40.0,33.333333333333336,86.1244019138756,1297.560465394172,9380.979094228014
0,0.8990825414657593,20.0,20.0,93.26923076923077,60.0,40.0,85.99033816425121,959.871148968816,9380.979094228014
0,0.8990825414657593,20.0,20.0,93.26923076923077,60.0,40.0,85.99033816425121,959.871148968816,9380.979094228014
0,0.9036697149276733,20.0,25.0,93.30143540669856,60.0,50.0,86.0576923076923,1580.3251758247295,9380.979094228014
