,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.30733945965766907,6.918238993710692,0.0,94.91525423728814,39.24050632911393,0.0,84.7457627118644,1576.1791664809543,1576.1791664809543
0,0.1651376187801361,0.0,2.73224043715847,88.57142857142857,0.0,40.65934065934066,85.71428571428571,0.0,1576.1791664809543
0,0.9128440618515015,0.0,0.0,92.12962962962963,0.0,0.0,85.5813953488372,0.0,1576.1791664809543
0,0.5642201900482178,8.51063829787234,2.380952380952381,91.47286821705427,38.297872340425535,45.23809523809524,83.59375,55.69374270459815,1576.1791664809543
0,0.6834862232208252,8.571428571428571,0.0,91.25,31.428571428571427,39.130434782608695,82.38993710691824,554.487527552423,1576.1791664809543
0,0.7568807601928711,7.6923076923076925,0.0,91.57303370786516,42.30769230769231,35.714285714285715,83.61581920903954,4241.172150714421,1576.1791664809543
0,0.78899085521698,10.526315789473685,0.0,91.89189189189189,36.8421052631579,42.857142857142854,84.23913043478261,4718.145597567293,1576.1791664809543
0,0.8211008906364441,14.285714285714286,0.0,92.1875,35.714285714285715,41.666666666666664,84.81675392670157,3951.1787605480104,1576.1791664809543
0,0.8165137767791748,7.6923076923076925,0.0,91.70984455958549,30.76923076923077,50.0,84.375,3051.578820878428,1576.1791664809543
0,0.8165137767791748,7.6923076923076925,0.0,91.70984455958549,30.76923076923077,50.0,84.375,3051.578820878428,1576.1791664809543
