,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.15942029654979706,15.277777777777779,7.5,86.66666666666667,56.94444444444444,47.05882352941177,80.0,1382.8785328626223,1666.8922807869963
0,0.1642512083053589,14.285714285714286,7.826086956521739,93.33333333333333,58.44155844155844,48.24561403508772,80.0,1518.9158339665753,1666.8922807869963
0,0.22705313563346863,14.492753623188406,8.333333333333334,93.33333333333333,59.42028985507246,46.728971962616825,83.33333333333333,2697.467207975853,1666.8922807869963
0,0.23671497404575348,15.151515151515152,8.333333333333334,90.9090909090909,62.121212121212125,45.794392523364486,84.84848484848484,2789.9027366858563,1666.8922807869963
0,0.25120773911476135,14.516129032258064,8.411214953271028,89.47368421052632,62.903225806451616,45.283018867924525,81.57894736842105,1389.8677964677868,1666.8922807869963
0,0.2801932394504547,11.538461538461538,8.571428571428571,86.0,59.61538461538461,47.11538461538461,78.0,1485.4801477383908,1666.8922807869963
0,0.2801932394504547,12.068965517241379,8.910891089108912,87.5,60.3448275862069,46.0,81.25,1681.1444851070012,1666.8922807869963
0,0.2995169162750244,10.526315789473685,9.375,87.03703703703704,59.64912280701754,48.421052631578945,81.48148148148148,1640.0951630794286,1666.8922807869963
0,0.3188405930995941,11.475409836065573,10.0,89.28571428571429,57.377049180327866,44.943820224719104,85.71428571428571,3080.5589385220105,1666.8922807869963
0,0.33816424012184143,11.475409836065573,9.523809523809524,88.70967741935483,55.73770491803279,45.78313253012048,85.48387096774194,3080.5589385220105,1666.8922807869963
