,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.0651162788271904,6.818181818181818,6.024096385542169,0.0,46.96969696969697,48.78048780487805,0.0,-44.34187119688807,-24.562919643857924
0,0.12093023210763931,8.695652173913043,8.695652173913043,100.0,51.30434782608695,53.84615384615385,100.0,1499.4548648610787,-24.562919643857924
0,0.15813954174518585,6.542056074766355,10.344827586206897,85.71428571428571,49.532710280373834,54.651162790697676,76.19047619047619,1785.3617271906146,-24.562919643857924
0,0.3069767355918884,7.446808510638298,13.432835820895523,92.5925925925926,52.12765957446808,54.54545454545455,87.03703703703704,2315.77316901281,-24.562919643857924
0,0.4651162922382355,8.333333333333334,15.09433962264151,95.55555555555556,52.77777777777778,53.84615384615385,92.22222222222223,202.74211119722446,-24.562919643857924
0,0.5023255944252014,5.797101449275362,19.047619047619047,92.3076923076923,47.82608695652174,53.65853658536585,89.42307692307692,4956.757343329175,-24.562919643857924
0,0.6883720755577087,0.0,14.814814814814815,90.0,42.857142857142854,53.84615384615385,86.25,23.759322587955893,-24.562919643857924
0,0.7860465049743652,0.0,12.5,90.27027027027027,57.142857142857146,50.0,86.41304347826087,-52.50041901133331,-24.562919643857924
0,0.7534883618354797,0.0,20.0,90.80459770114942,61.904761904761905,52.63157894736842,87.35632183908046,29.08526291492814,-24.562919643857924
0,0.8279069662094116,0.0,22.22222222222222,89.79591836734694,60.0,55.55555555555556,85.64102564102564,87.54059794910532,-24.562919643857924
