,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.059633027762174606,5.737704918032787,5.2631578947368425,100.0,45.08196721311475,47.87234042553192,100.0,-90.64099010766351,-55.90202865575834
0,0.23853211104869843,5.882352941176471,5.769230769230769,91.30434782608695,44.11764705882353,46.601941747572816,84.78260869565217,-92.69610221796003,-55.90202865575834
0,0.23853211104869843,6.382978723404255,5.2631578947368425,87.5,45.744680851063826,44.0,83.33333333333333,-69.40258495812972,-55.90202865575834
0,0.29816514253616333,4.651162790697675,4.545454545454546,87.87878787878788,43.02325581395349,41.53846153846154,81.81818181818181,-98.97684754677579,-55.90202865575834
0,0.4128440320491791,3.076923076923077,5.2631578947368425,88.54166666666667,44.61538461538461,41.07142857142857,82.29166666666667,-95.81938100739316,-55.90202865575834
0,0.6330274939537048,3.4482758620689653,5.0,90.60402684563758,44.827586206896555,35.8974358974359,83.89261744966443,-97.66281675411979,-55.90202865575834
0,0.7844036817550659,6.666666666666667,5.2631578947368425,91.84782608695652,46.666666666666664,31.57894736842105,85.24590163934427,-81.95933666758988,-55.90202865575834
0,0.7844036817550659,6.666666666666667,5.2631578947368425,91.84782608695652,46.666666666666664,31.57894736842105,85.24590163934427,-87.85961734299312,-55.90202865575834
0,0.8715596199035645,0.0,0.0,91.78743961352657,75.0,28.571428571428573,85.92233009708738,113.44814780547824,-55.90202865575834
0,0.8623853325843811,0.0,0.0,91.70731707317073,60.0,25.0,85.7843137254902,303.2236116807949,-55.90202865575834
