,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.4220183491706848,7.547169811320755,4.285714285714286,89.47368421052632,47.16981132075472,46.3768115942029,82.10526315789474,1810.1964384442517,1576.1791664809543
0,0.39908257126808167,11.475409836065573,4.054054054054054,92.7710843373494,55.73770491803279,48.648648648648646,81.70731707317073,4147.797300635155,1576.1791664809543
0,0.4862385392189026,12.5,5.0,94.11764705882354,53.57142857142857,50.0,87.12871287128714,4956.496599847402,1576.1791664809543
0,0.5,12.0,4.918032786885246,93.45794392523365,54.0,47.540983606557376,86.79245283018868,4074.455909382781,1576.1791664809543
0,0.5275229215621948,13.043478260869565,5.172413793103448,92.98245614035088,58.69565217391305,46.55172413793103,87.61061946902655,6587.916239237833,1576.1791664809543
0,0.5733944773674011,14.285714285714286,6.25,95.04132231404958,55.10204081632653,45.833333333333336,89.16666666666667,4131.557071961977,1576.1791664809543
0,0.5917431116104126,15.0,4.166666666666667,93.07692307692308,55.0,43.75,87.59689922480621,1920.4368902321194,1576.1791664809543
0,0.6788991093635559,8.0,2.9411764705882355,91.19496855345912,60.0,52.94117647058823,84.81012658227849,3591.7186855858104,1576.1791664809543
0,0.7155963182449341,11.11111111111111,3.0303030303030303,91.61676646706587,66.66666666666667,51.515151515151516,85.5421686746988,2910.459506152719,1576.1791664809543
0,0.7568807601928711,15.384615384615385,3.4482758620689653,92.04545454545455,61.53846153846154,55.172413793103445,85.71428571428571,4750.542256732246,1576.1791664809543
