,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.302752286195755,4.878048780487805,6.756756756756757,91.93548387096774,46.91358024691358,47.2972972972973,88.70967741935483,1246.4213150264177,9380.979094228014
0,0.3807339370250702,4.081632653061225,6.896551724137931,91.46341463414635,46.93877551020408,43.02325581395349,87.8048780487805,1.4989622901408666,9380.979094228014
0,0.5137614607810974,3.125,5.714285714285714,92.24137931034483,51.61290322580645,44.285714285714285,87.93103448275862,-40.68949862314389,9380.979094228014
0,0.6284403800964355,4.166666666666667,4.081632653061225,92.41379310344827,52.17391304347826,40.816326530612244,87.58620689655173,-47.39682307716472,9380.979094228014
0,0.6605504751205444,6.25,4.081632653061225,92.15686274509804,75.0,45.833333333333336,86.27450980392157,-4.196229104933536,9380.979094228014
0,0.7339449524879456,7.6923076923076925,3.0303030303030303,91.86046511627907,66.66666666666667,54.54545454545455,84.88372093023256,85.88808158210139,9380.979094228014
0,0.747706413269043,8.333333333333334,3.225806451612903,92.0,58.333333333333336,50.0,84.57142857142857,85.88808158210139,9380.979094228014
0,0.7706422209739685,10.0,3.5714285714285716,92.22222222222223,60.0,44.44444444444444,85.0,123.30926080613631,9380.979094228014
0,0.7614678740501404,10.0,3.3333333333333335,92.13483146067416,70.0,48.275862068965516,84.8314606741573,131.16779136374808,9380.979094228014
0,0.7798165082931519,10.0,3.8461538461538463,92.3076923076923,70.0,52.0,84.61538461538461,131.16779136374808,9380.979094228014
