,Test_accuracy,correct_buys,correct_sells,correct_holds,correct_low_buys,correct_high_sells,correct_mid_holds,Profit gained,buy_n_hold profit
0,0.07339449226856232,7.194244604316546,7.594936708860759,0.0,43.884892086330936,44.87179487179487,0.0,4370.112501095312,9944.028540000005
0,0.08256880939006805,8.695652173913043,7.766990291262136,0.0,49.56521739130435,46.07843137254902,0.0,3454.002182711536,9944.028540000005
0,0.1376146823167801,9.183673469387756,6.60377358490566,100.0,51.02040816326531,44.76190476190476,92.85714285714286,1905.872936914006,9944.028540000005
0,0.15596330165863037,9.433962264150944,7.446808510638298,94.44444444444444,53.77358490566038,49.46236559139785,88.88888888888889,1531.1781478171488,9944.028540000005
0,0.23853211104869843,6.756756756756757,8.080808080808081,86.66666666666667,56.75675675675676,51.02040816326531,77.77777777777777,3167.538944573895,9944.028540000005
0,0.29816514253616333,6.25,7.608695652173913,87.09677419354838,59.375,53.84615384615385,79.03225806451613,6491.445259290886,9944.028540000005
0,0.3899082541465759,7.246376811594203,7.6923076923076925,89.28571428571429,59.42028985507246,53.125,82.14285714285714,4457.230192620453,9944.028540000005
0,0.5321100950241089,8.333333333333334,9.23076923076923,91.45299145299145,52.77777777777778,56.25,83.76068376068376,4456.665843878044,9944.028540000005
0,0.5825688242912292,8.108108108108109,9.803921568627452,91.53846153846153,54.054054054054056,56.0,84.61538461538461,8364.991721419428,9944.028540000005
0,0.6880733966827393,7.407407407407407,6.896551724137931,90.12345679012346,59.25925925925926,55.172413793103445,84.472049689441,743.6160872881245,9944.028540000005
